,c1,c2,r1,r2,w1,90th percentile max_p,10th percentile reliability,10th percentile inertia,10th percentile utility
0,-0.2104245429313477,-0.9697389773272168,1.8443494330730086,1.8210182415882106,0.8042708051474209,7.16652961592536,0.05459333333333324,0.9822799999999984,0.5318900627682678
1,0.5911300006266766,0.22321029136872372,1.091660784854288,1.8633619902734389,0.9972470939777374,5.968412478529338,0.055893333333333205,0.9743599999999967,0.32917872979095075
2,0.5648126408454883,1.495883363368407,0.7291303109457059,1.5730914965910807,0.9967862856264051,5.968381762365946,0.03899999999999987,0.9773999999999965,0.4218856572976334
3,0.7738651396047387,0.38909040702537534,1.851599815821169,1.8941178950165622,0.8786657565382455,5.968091295533296,0.07562666666666645,0.9735199999999968,0.2537678298927755
4,-0.45130416219499203,0.17775636759481223,1.2437056632208732,1.63915618841787,0.25227195783892553,7.166920321645819,0.07903999999999974,0.9787066666666632,0.3787072834239341
5,-0.06724402247733985,-0.6335720621121127,1.6878445698550375,1.281634913240899,0.26069230590813053,7.166786476040199,0.03887999999999987,0.9900000000000034,0.6357341138933359
6,-0.4551088980226261,0.17834713657925416,1.7733835165923035,1.633244085344846,0.3788650371179252,7.164371125237711,0.10030000000000001,0.9757066666666633,0.1595097173332698
7,0.7738651396047387,0.38909040702537534,1.851599815821169,1.8941178950165622,0.36179610494407477,5.96812821474713,0.10824666666666691,0.9731533333333302,0.1608813193747855
8,0.7088793956653379,-0.2938986888721966,1.4182124957691622,1.6951281808918992,0.6966768796784317,6.8185737900419365,0.058519999999999864,0.9760466666666632,0.318750921307345
9,-0.2116709559470246,0.45773748116697477,1.759383069725249,1.7029593725610257,0.8186081354076034,5.9690425320531,0.1168199999999999,0.9750066666666634,0.10893491150336956
10,0.7108602962169583,1.2034460723752698,0.9856261974837239,1.56192766962709,0.9833171673310467,5.968603664877102,0.030119999999999928,0.9711399999999971,0.45534567615735555
