,c1,c2,r1,r2,w1,90th percentile max_p,10th percentile reliability,10th percentile inertia,10th percentile utility
0,0.5911300006266766,0.22321029136872372,1.091660784854288,1.8633619902734389,0.9972470939777374,5.968412478529338,0.055893333333333205,0.9743599999999967,0.32917872979095075
1,-0.45130416219499203,0.17775636759481223,1.2437056632208732,1.63915618841787,0.25227195783892553,7.166920321645819,0.07903999999999974,0.9787066666666632,0.3787072834239341
2,-0.06724402247733985,-0.6335720621121127,1.6878445698550375,1.281634913240899,0.26069230590813053,7.166786476040199,0.03887999999999987,0.9900000000000034,0.6357341138933359
3,0.7738651396047387,0.38909040702537534,1.851599815821169,1.8941178950165622,0.36179610494407477,5.96812821474713,0.10824666666666691,0.9731533333333302,0.1608813193747855
4,0.7108602962169583,1.2258697247094261,1.0498907180944625,1.5899769708085392,0.9926917998609682,5.968200384463939,0.03899999999999987,0.97511333333333,0.4405660392567449
5,-0.2104245429313477,-0.9697389773272168,1.878430931561517,1.8210182415882106,0.8042708051474209,7.166790010854758,0.056673333333333215,0.982999999999998,0.531152003680537
6,0.7088793956653379,-0.2938986888721966,1.4204941294778306,1.6951281808918992,0.6984356345494527,6.310323003585209,0.0585533333333332,0.9756599999999965,0.31806023202889133
7,0.5326008746157037,1.495883363368407,0.19509175880998414,1.9891974100647003,0.9543126212888416,6.532901105201906,0.030479999999999927,0.8369333333333341,0.47509494350729287
8,0.08731564799908464,0.4663241521535644,0.9603864700895748,0.25502186434219887,0.5044351592323499,5.9686475265273895,0.030239999999999927,0.9694733333333306,0.46146074170872936
9,0.4024330551805826,-0.2990796215571753,0.738441841904244,1.6987806939078347,0.976764477680528,5.9681426910593,0.07716666666666641,0.9730333333333302,0.2555657618188472
10,-0.048245355400757306,-0.38453834794549313,1.8589121595679037,1.286039032159775,0.8507219761819023,7.017817383489011,0.1066666666666668,0.9755533333333299,0.12502830574018992
11,-0.21044167593957797,0.5545896630890788,1.6513746649882044,1.6524810964699121,0.707736974812101,5.967871622396499,0.10968000000000024,0.9751399999999968,0.11694384438354725
12,-0.26477284695296766,0.20355518833697733,1.650847619410084,1.2567766757531496,0.8507219761819023,7.1661310783890455,0.10011333333333323,0.9757266666666632,0.17118051513391505
13,-0.5464898895076269,0.43729247262594095,1.9484136163006236,1.928788600524566,0.3143933161361747,6.854279671976286,0.09911333333333326,0.9753466666666633,0.15561162997093408
14,-0.5348913244015053,0.43729247262594095,1.922954506957862,1.5311896469862785,0.31527393439949136,7.1076017082926235,0.08942666666666695,0.9763666666666633,0.17513720803036084
15,0.4933256367117701,0.4366405615442387,0.2237485014713092,1.9969734442919715,0.9553879876696033,5.96910430034086,0.03017999999999993,0.7661199999999997,0.47743896078264664
16,0.018243005612227525,1.2256478258989145,1.7729569099916513,1.2907928034131746,0.9325547176218978,5.968753175631463,0.06594666666666653,0.9761999999999965,0.2883916150869042
