,c1,c2,r1,r2,w1,90th percentile max_p,10th percentile reliability,10th percentile inertia,10th percentile utility
0,0.4899889773530437,0.4841203834481024,1.8695245670452487,0.8276296685103077,0.964491419022082,7.319059767590259,0.22630000000000006,0.9750866666666633,0.1256958202809507
1,0.5190060928600084,0.5872578886597499,1.8585589887088003,0.9466738756468565,0.8677301312970426,7.318577139241394,0.17616000000000026,0.97547333333333,0.17937811382157953
2,-0.18831222834125544,-0.6846768260546061,1.2425903374947747,1.278460209850087,0.9641114121266713,7.318967278489627,0.10244666666666664,0.9783333333333297,0.3918479718717895
3,-0.08816012929979447,-1.067655563733342,1.9311521278322668,1.2796311188682892,0.9055475810482587,7.319621870487942,0.050059999999999945,0.9881600000000019,0.6109917592732778
4,-0.18330816445403025,-0.9498067211062797,1.3271712984863435,1.4127528660091921,0.9895713137626402,7.319018816491851,0.12590666666666672,0.9781999999999964,0.3082067696410867
5,-0.17552279428545153,-0.7043162276902876,0.8468113034911313,1.2664484330678099,0.9955597875005969,7.31959253370052,0.07532666666666649,0.9698066666666638,0.5012534613161188
6,0.5350182341856182,0.469246167009781,1.261606423666818,1.0040014661690182,0.9599301755751165,7.319327053654816,0.15223999999999985,0.9758333333333299,0.21164203048614633
7,-0.3908372887328473,-0.52654302462487,1.9944084798545914,1.2461964556752607,0.811609614422849,7.319613433948019,0.07629999999999981,0.983406666666666,0.49376070704163355
8,-0.36695238242273626,1.2872154745650792,1.0584390437500042,0.05288080553369667,0.9829529578866496,7.318664012868975,0.04899999999999994,0.9900000000000034,0.6493880970179642
9,0.4943833119416927,1.2399071817634282,1.6861914901926274,1.182828841393218,0.9917702770648537,7.319631243021664,0.20013333333333344,0.9752799999999966,0.15519828635884436
