,c1,c2,r1,r2,w1,90th percentile max_p,10th percentile reliability,10th percentile inertia,10th percentile utility
0,-0.45130416219499203,0.17775636759481223,1.2437056632208732,1.63915618841787,0.25227195783892553,7.166920321645819,0.07903999999999974,0.9787066666666632,0.3787072834239341
1,0.7738651396047387,0.38909040702537534,1.851599815821169,1.8941178950165622,0.36179610494407477,5.96812821474713,0.10824666666666691,0.9731533333333302,0.1608813193747855
2,0.7108602962169583,1.2258697247094261,1.0498907180944625,1.5899769708085392,0.9926917998609682,5.968200384463939,0.03899999999999987,0.97511333333333,0.4405660392567449
3,-0.2104245429313477,-0.9697389773272168,1.878430931561517,1.8210182415882106,0.8042708051474209,7.166790010854758,0.056673333333333215,0.982999999999998,0.531152003680537
4,0.4024330551805826,-0.2990796215571753,0.738441841904244,1.6987806939078347,0.976764477680528,5.9681426910593,0.07716666666666641,0.9730333333333302,0.2555657618188472
5,-0.26477284695296766,0.20355518833697733,1.650847619410084,1.2567766757531496,0.8507219761819023,7.1661310783890455,0.10011333333333323,0.9757266666666632,0.17118051513391505
6,0.7088793956653379,-0.7703352324293182,1.396519390305957,1.6585401781827376,0.6984356345494527,7.166496398534315,0.037979999999999875,0.9900000000000034,0.6370065238003867
7,0.5037906514748285,0.4922930415738328,0.23766905312765074,1.9981402722749857,0.48135246269120197,5.968570887944373,0.03005999999999993,0.955179999999998,0.475167691331638
8,0.4423816701678106,1.6371571571264112,0.058431824135795146,1.9891974100647003,0.9155714447435532,6.011996522702751,0.030179999999999926,0.8418133333333347,0.6060393635275264
9,0.4423816701678106,1.6371571571264112,1.85488794490125,1.828652599292218,0.9156767237260643,5.967916165561148,0.058786666666666536,0.9764399999999965,0.3293367916637513
10,0.6716641334778191,1.4910499776409791,0.9113004222171814,1.9548695984870605,0.9441547230893867,6.50838581099432,0.03005999999999993,0.9755066666666637,0.45691417032602494
11,-0.4406738303056869,0.5963467323364475,1.6102264497235255,1.644807592009991,0.22105781694879445,7.010446259969124,0.07888666666666641,0.9756933333333299,0.2261969674971832
12,0.44959100357812226,1.6500381447560717,0.05642885397696279,1.927646254724667,0.9607773190903409,5.967679616246934,0.030539999999999925,0.8524266666666684,0.5756510427362586
13,-0.4406738303056869,0.5892220520707228,1.6128061136995502,1.695127565420361,0.22105781694879445,5.968310980746383,0.0790866666666664,0.9755866666666633,0.21290284858363853
14,0.44358801570453366,1.6564342830574934,0.04032643273103309,1.9970347833178563,0.9156767237260643,6.125486819612376,0.030239999999999927,0.8592066666666685,0.613975704006669
15,0.21266411641555416,-0.549718803939282,0.04032643273103309,1.398301001905373,0.9156767237260643,6.2617594743249025,0.030299999999999928,0.9298799999999969,0.6056188433758555
16,-0.5464898895076269,0.482193203592328,1.961570070399242,1.998102573260807,0.22967828262030504,5.968086623334993,0.10614666666666678,0.9751666666666633,0.1353840480687873
17,0.29730097682697343,1.2243380406945505,0.17124315529628142,1.9938751801030548,0.978318651215324,5.9682107035472445,0.056946666666666534,0.5195466666666672,0.35229034865077646
18,0.24243317000761466,1.5860581266360128,0.05642885397696279,1.9891974100647003,0.9624898089606966,7.126912234353116,0.03996666666666653,0.5941866666666668,0.6265509831369791
